symbol,name,currency,exchange,mic_code,country,type
FTAAU,FTAC Athena Acquisition Corp.,USD,NASDAQ,XNCM,United States,Unit
FTAAW,FTAC Athena Acquisition Corp.,USD,NASDAQ,XNCM,United States,Common Stock
FTAI,Fortress Transportation & Infrastructure Investors LLC,USD,NASDAQ,XNGS,United States,Limited Partnership
FTAIN,Fortress Transportation and Infrastructure Investors LLC,USD,NASDAQ,XNGS,United States,Common Stock
FTAIO,Fortress Transportation and Infrastructure Investors LLC,USD,NASDAQ,XNGS,United States,Common Stock
FTAIP,Fortress Transportation and Infrastructure Investors LLC,USD,NASDAQ,XNGS,United States,Common Stock
FTCI,"FTC Solar, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
FTDR,frontdoor Inc,USD,NASDAQ,XNGS,United States,Common Stock
FTEK,Fuel Tech Inc,USD,NASDAQ,XNCM,United States,Common Stock
FTFT,Future FinTech Group Inc,USD,NASDAQ,XNCM,United States,Common Stock
FTHM,Fathom Holdings Inc.,USD,NASDAQ,XNCM,United States,Common Stock
FTII,FutureTech II Acquisition Corp.,USD,NASDAQ,XNMS,United States,Common Stock
FTIIU,FutureTech II Acquisition Corp,USD,NASDAQ,XNMS,United States,Unit
FTIIW,FutureTech II Acquisition Corp.,USD,NASDAQ,XNMS,United States,Common Stock
FTNT,Fortinet Inc,USD,NASDAQ,XNGS,United States,Common Stock
FTPA,FTAC Parnassus Acquisition Corp.,USD,NASDAQ,XNCM,United States,Common Stock
FTPAU,FTAC Parnassus Acquisition Corp.,USD,NASDAQ,XNCM,United States,Unit
FTRP,Field Trip Health Ltd.,USD,NASDAQ,XNGS,United States,Common Stock
FULC,Fulcrum Therapeutics Inc,USD,NASDAQ,XNMS,United States,Common Stock
FULT,Fulton Financial Corp,USD,NASDAQ,XNGS,United States,Common Stock
FULTP,Fulton Financial Corporation,USD,NASDAQ,XNGS,United States,Common Stock
FUNC,First United Corp,USD,NASDAQ,XNGS,United States,Common Stock
FUSB,First US Bancshares Inc,USD,NASDAQ,XNCM,United States,Common Stock
FUSN,Fusion Pharmaceuticals Inc,USD,NASDAQ,XNGS,United States,Common Stock
FUTU,Futu Holdings Ltd,USD,NASDAQ,XNMS,United States,Depositary Receipt
FUV,Arcimoto Inc,USD,NASDAQ,XNMS,United States,Common Stock
FVAM,5:01 Acquisition Corp.,USD,NASDAQ,XNCM,United States,Common Stock
FVCB,FVCBankcorp Inc,USD,NASDAQ,XNCM,United States,Common Stock
FWAC,Fifth Wall Acquisition Corp. III,USD,NASDAQ,XNCM,United States,Common Stock
FWBI,"First Wave BioPharma, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
FWONA,Liberty Media Corp-Liberty Formula One,USD,NASDAQ,XNGS,United States,Common Stock
FWONK,Liberty Media Corp-Liberty Formula One,USD,NASDAQ,XNGS,United States,Common Stock
FWRD,Forward Air Corp,USD,NASDAQ,XNGS,United States,Common Stock
FWRG,"First Watch Restaurant Group, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
FXCO,Financial Strategies Acquisition Corp.,USD,NASDAQ,XNCM,United States,Common Stock
FXCOR,Financial Strategies Acquisition Corp.,USD,NASDAQ,XNCM,United States,Common Stock
FXCOW,Financial Strategies Acquisition Corp.,USD,NASDAQ,XNMS,United States,Common Stock
FXNC,First National Corp-VA,USD,NASDAQ,XNCM,United States,Common Stock
FYBR,"Frontier Communications Parent, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
GABC,German American Bancorp Inc,USD,NASDAQ,XNGS,United States,Common Stock
GAIA,Gaia Inc,USD,NASDAQ,XNMS,United States,Common Stock
GAIN,Gladstone Investment Corp,USD,NASDAQ,XNGS,United States,Common Stock
GAINN,Gladstone Investment Corporation 5.00% Notes Due 2026,USD,NASDAQ,XNGS,United States,Common Stock
GAINZ,Gladstone Investment Corporation 4.875% Notes due 2028,USD,NASDAQ,XNGS,United States,Common Stock
GALT,Galectin Therapeutics Inc,USD,NASDAQ,XNCM,United States,Common Stock
GAMB,Gambling.com Group Limited,USD,NASDAQ,XNMS,United States,Common Stock
GAMC,Golden Arrow Merger Corp.,USD,NASDAQ,XNCM,United States,Common Stock
GAMCU,Golden Arrow Merger Corp.,USD,NASDAQ,XNCM,United States,Unit
GAME,"Engine Media Holdings, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
GAN,GAN Ltd,USD,NASDAQ,XNCM,United States,Common Stock
GANX,"Gain Therapeutics, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
GASS,StealthGas Inc,USD,NASDAQ,XNGS,United States,Common Stock
GATE,Marblegate Acquisition Corp.,USD,NASDAQ,XNMS,United States,Common Stock
GATEU,Marblegate Acquisition Corp.,USD,NASDAQ,XNMS,United States,Unit
GATEW,Marblegate Acquisition Corp.,USD,NASDAQ,XNMS,United States,Common Stock
GBBK,Global Blockchain Acquisition Corp.,USD,NASDAQ,XNMS,United States,Common Stock
GBBKR,Global Blockchain Acquisition Corp.,USD,NASDAQ,XNMS,United States,Common Stock
GBBKW,Global Blockchain Acquisition Corp.,USD,NASDAQ,XNMS,United States,Common Stock
GBDC,Golub Capital BDC Inc,USD,NASDAQ,XNGS,United States,Common Stock
GBIO,Generation Bio Co,USD,NASDAQ,XNGS,United States,Common Stock
GBNH,Greenbrook TMS Inc.,USD,NASDAQ,XNCM,United States,Common Stock
GBNY,"Generations Bancorp NY, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
GBOX,GreenBox POS,USD,NASDAQ,XNCM,United States,Common Stock
GBRG,Goldenbridge Acquisition Limited,USD,NASDAQ,XNCM,United States,Common Stock
GBRGR,Goldenbridge Acquisition Limited,USD,NASDAQ,XNCM,United States,Common Stock
GBRGU,Goldenbridge Acquisition Limited,USD,NASDAQ,XNCM,United States,Unit
GBRGW,Goldenbridge Acquisition Limited,USD,NASDAQ,XNCM,United States,Common Stock
GBS,GBS Inc.,USD,NASDAQ,XNCM,United States,Common Stock
GCBC,Greene County Bancorp Inc,USD,NASDAQ,XNCM,United States,Common Stock
GCMG,GCM Grosvenor Inc,USD,NASDAQ,XNMS,United States,Common Stock
GCMGW,GCM Grosvenor Inc.,USD,NASDAQ,XNMS,United States,Common Stock
GCT,GigaCloud Technology Inc,USD,NASDAQ,XNMS,United States,Common Stock
GCTK,"GlucoTrack, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
GDC,Code Chain New Continent Limited,USD,NASDAQ,XNCM,United States,Common Stock
GDEN,Golden Entertainment Inc,USD,NASDAQ,XNMS,United States,Common Stock
GDEV,Nexters Inc.,USD,NASDAQ,XNMS,United States,Common Stock
GDEVW,Nexters Inc.,USD,NASDAQ,XNMS,United States,Common Stock
GDNR,Gardiner Healthcare Acquisitions Corp.,USD,NASDAQ,XNMS,United States,Common Stock
GDNRU,Gardiner Healthcare Acquisitions Corp,USD,NASDAQ,XNMS,United States,Unit
GDNRW,Gardiner Healthcare Acquisitions Corp.,USD,NASDAQ,XNMS,United States,Common Stock
GDRX,GoodRx Holdings Inc,USD,NASDAQ,XNGS,United States,Common Stock
GDS,GDS Holdings Ltd,USD,NASDAQ,XNMS,United States,Depositary Receipt
GDST,Goldenstone Acquisition Limited,USD,NASDAQ,XNCM,United States,Common Stock
GDSTR,Goldenstone Acquisition Limited,USD,NASDAQ,XNCM,United States,Common Stock
GDSTU,Goldenstone Acquisition Ltd,USD,NASDAQ,XNCM,United States,Unit
GDSTW,Goldenstone Acquisition Limited,USD,NASDAQ,XNGS,United States,Common Stock
GDYN,Grid Dynamics Holdings Inc,USD,NASDAQ,XNCM,United States,Common Stock
GECC,Great Elm Capital Corp,USD,NASDAQ,XNMS,United States,Common Stock
GECCM,Great Elm Capital Corp. - 6.75%,USD,NASDAQ,XNMS,United States,Common Stock
GECCN,Great Elm Capital Corp,USD,NASDAQ,XNMS,United States,Preferred Stock
GECCO,Great Elm Capital Corp. 5.875% Notes due 2026,USD,NASDAQ,XNMS,United States,Common Stock
GEEX,Games & Esports Experience Acquisition Corp.,USD,NASDAQ,XNMS,United States,Common Stock
GEEXU,Games & Esports Experience Acquisition Corp.,USD,NASDAQ,XNMS,United States,Unit
GEEXW,Games & Esports Experience Acquisition Corp.,USD,NASDAQ,XNMS,United States,Common Stock
GEG,"Great Elm Group, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
GEGGL,"Great Elm Group, Inc. - 7.25% Notes due 2027",USD,NASDAQ,XNMS,United States,Common Stock
GEHC,GE HealthCare Technologies Inc.,USD,NASDAQ,XNGS,United States,Common Stock
GEN,Genesis Healthcare Inc,USD,NASDAQ,XNGS,United States,Common Stock
GENE,Genetic Technologies Ltd,USD,NASDAQ,XNCM,United States,Depositary Receipt
GENQ,Genesis Unicorn Capital Corp.,USD,NASDAQ,XNMS,United States,Common Stock
GENQU,Genesis Unicorn Capital Corp,USD,NASDAQ,XNMS,United States,Unit
GENQW,Genesis Unicorn Capital Corp.,USD,NASDAQ,XNGS,United States,Common Stock
GEOS,Geospace Technologies Corp,USD,NASDAQ,XNGS,United States,Common Stock
GERN,Geron Corp,USD,NASDAQ,XNGS,United States,Common Stock
GET,Getnet Adquirência e Serviços para Meios de Pagamento S.A.,USD,NASDAQ,XNGS,United States,Common Stock
GEVO,Gevo Inc,USD,NASDAQ,XNCM,United States,Common Stock
GFAI,"Guardforce AI Co., Limited",USD,NASDAQ,XNCM,United States,Common Stock
GFAIW,"Guardforce AI Co., Limited",USD,NASDAQ,XNMS,United States,Common Stock
GFGD,The Growth for Good Acquisition Corporation,USD,NASDAQ,XNMS,United States,Common Stock
GFGDR,The Growth for Good Acquisition Corporation,USD,NASDAQ,XNMS,United States,Common Stock
GFGDU,The Growth for Good Acquisition Corporation Unit,USD,NASDAQ,XNMS,United States,Unit
GFGDW,The Growth for Good Acquisition Corporation,USD,NASDAQ,XNMS,United States,Common Stock
GFS,GLOBALFOUNDRIES Inc.,USD,NASDAQ,XNGS,United States,Common Stock
GGAA,Genesis Growth Tech Acquisition Corp.,USD,NASDAQ,XNMS,United States,Common Stock
GGAAU,Genesis Growth Tech Acquisition Corp.,USD,NASDAQ,XNMS,United States,Unit
GGAAW,Genesis Growth Tech Acquisition Corp.,USD,NASDAQ,XNMS,United States,Common Stock
GGAL,Grupo Financiero Galicia SA,USD,NASDAQ,XNCM,United States,Depositary Receipt
GGE,Green Giant Inc,USD,NASDAQ,XNCM,United States,Common Stock
GGR,Gogoro Inc.,USD,NASDAQ,XNGS,United States,Common Stock
GGROW,Gogoro Inc.,USD,NASDAQ,XNGS,United States,Common Stock
GH,Guardant Health Inc,USD,NASDAQ,XNGS,United States,Common Stock
GHACU,Gaming & Hospitality Acquisition Corp.,USD,NASDAQ,XNCM,United States,Unit
GHIX,"Gores Holdings IX, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
GHIXU,Gores Holdings IX Inc,USD,NASDAQ,XNMS,United States,Unit
GHIXW,"Gores Holdings IX, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
GHRS,GH Research PLC,USD,NASDAQ,XNMS,United States,Common Stock
GHSI,Guardion Health Sciences Inc,USD,NASDAQ,XNCM,United States,Common Stock
GIAC,Gesher I Acquisition Corp.,USD,NASDAQ,XNMS,United States,Common Stock
GIACU,Gesher I Acquisition Corp.,USD,NASDAQ,XNMS,United States,Unit
GIACW,Gesher I Acquisition Corp.,USD,NASDAQ,XNMS,United States,Common Stock
GIFI,Gulf Island Fabrication Inc,USD,NASDAQ,XNGS,United States,Common Stock
GIGM,GigaMedia Ltd,USD,NASDAQ,XNCM,United States,Common Stock
GIII,G-III Apparel Group Ltd,USD,NASDAQ,XNGS,United States,Common Stock
GILD,Gilead Sciences Inc,USD,NASDAQ,XNGS,United States,Common Stock
GILT,Gilat Satellite Networks Ltd,USD,NASDAQ,XNGS,United States,Common Stock
GIPR,Generation Income Properties Inc.,USD,NASDAQ,XNCM,United States,Common Stock
GIPRW,"Generation Income Properties, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
GLAD,Gladstone Capital Corp,USD,NASDAQ,XNGS,United States,Common Stock
GLBE,Global-e Online Ltd.,USD,NASDAQ,XNGS,United States,Common Stock
GLBL,Cartesian Growth Corporation,USD,NASDAQ,XNCM,United States,Common Stock
GLBS,Globus Maritime Ltd,USD,NASDAQ,XNCM,United States,Common Stock
GLBZ,Glen Burnie Bancorp,USD,NASDAQ,XNCM,United States,Common Stock
GLDD,Great Lakes Dredge & Dock Corp,USD,NASDAQ,XNGS,United States,Common Stock
GLEE,Gladstone Acquisition Corporation,USD,NASDAQ,XNCM,United States,Common Stock
GLG,Bat Group Inc,USD,NASDAQ,XNCM,United States,Common Stock
GLLI,Globalink Investment Inc.,USD,NASDAQ,XNMS,United States,Common Stock
GLLIR,Globalink Investment Inc.,USD,NASDAQ,XNMS,United States,Common Stock
GLLIU,Globalink Investment Inc. Unit,USD,NASDAQ,XNMS,United States,Unit
GLLIW,Globalink Investment Inc.,USD,NASDAQ,XNMS,United States,Common Stock
GLMD,Galmed Pharmaceuticals Ltd,USD,NASDAQ,XNCM,United States,Common Stock
GLNG,Golar LNG Ltd,USD,NASDAQ,XNGS,United States,Common Stock
GLPG,Galapagos NV,USD,NASDAQ,XNGS,United States,Depositary Receipt
GLPI,Gaming and Leisure Properties Inc,USD,NASDAQ,XNGS,United States,REIT
GLRE,Greenlight Capital Re Ltd,USD,NASDAQ,XNGS,United States,Common Stock
GLSI,"Greenwich LifeSciences, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
GLST,"Global Star Acquisition, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
GLSTR,"Global Star Acquisition, Inc. Right",USD,NASDAQ,XNMS,United States,Common Stock
GLSTU,Global Star Acquisition Inc,USD,NASDAQ,XNMS,United States,Unit
GLSTW,"Global Star Acquisition, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
GLTO,Galecto Inc,USD,NASDAQ,XNGS,United States,Common Stock
GLUE,"Monte Rosa Therapeutics, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
GLYC,GlycoMimetics Inc,USD,NASDAQ,XNMS,United States,Common Stock
GMAB,Genmab A-S,USD,NASDAQ,XNGS,United States,Depositary Receipt
GMBL,Esports Entertainment Group Inc,USD,NASDAQ,XNCM,United States,Common Stock
GMBLP,"Esports Entertainment Group, Inc.",USD,NASDAQ,XNCM,United States,Preferred Stock
GMBLW,"Esports Entertainment Group, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
GMBLZ,"Esports Entertainment Group, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
GMDA,Gamida Cell Ltd,USD,NASDAQ,XNMS,United States,Common Stock
GMFI,Aetherium Acquisition Corp.,USD,NASDAQ,XNMS,United States,Common Stock
GMFIU,Aetherium Acquisition Corp,USD,NASDAQ,XNMS,United States,Unit
GMFIW,Aetherium Acquisition Corp.,USD,NASDAQ,XNGS,United States,Common Stock
GMGI,"Golden Matrix Group, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
GMTX,"Gemini Therapeutics, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
GMVD,G Medical Innovations Holdings Ltd,USD,NASDAQ,XNCM,United States,Common Stock
GMVDW,G Medical Innovations Holdings Ltd,USD,NASDAQ,XNCM,United States,Common Stock
GNFT,Genfit,USD,NASDAQ,XNGS,United States,Depositary Receipt
GNLN,Greenlane Holdings Inc,USD,NASDAQ,XNMS,United States,Common Stock
GNLX,GENELUX CORPORATION,USD,NASDAQ,XNCM,United States,Common Stock
GNPX,Genprex Inc,USD,NASDAQ,XNCM,United States,Common Stock
GNSS,Genasys Inc,USD,NASDAQ,XNCM,United States,Common Stock
GNTA,Genenta Science S.p.A. American Depositary Shares,USD,NASDAQ,XNCM,United States,Depositary Receipt
GNTX,Gentex Corp,USD,NASDAQ,XNGS,United States,Common Stock
GNUS,Genius Brands International Inc,USD,NASDAQ,XNCM,United States,Common Stock
GO,Grocery Outlet Holding Corp,USD,NASDAQ,XNGS,United States,Common Stock
GOCO,GoHealth Inc,USD,NASDAQ,XNCM,United States,Common Stock
GOEV,Canoo Holdings Ltd.,USD,NASDAQ,XNGS,United States,Common Stock
GOEVW,Canoo Holdings Ltd.,USD,NASDAQ,XNGS,United States,Common Stock
GOGL,Golden Ocean Group Ltd,USD,NASDAQ,XNGS,United States,Common Stock
GOGO,Gogo Inc,USD,NASDAQ,XNGS,United States,Common Stock
GOOD,Gladstone Commercial Corp,USD,NASDAQ,XNGS,United States,REIT
GOODN,Gladstone Commercial Corp,USD,NASDAQ,XNGS,United States,Preferred Stock
GOODO,Gladstone Commercial Corp,USD,NASDAQ,XNGS,United States,Preferred Stock
GOOG,Alphabet Inc,USD,NASDAQ,XNGS,United States,Common Stock
GOOGL,Alphabet Inc,USD,NASDAQ,XNGS,United States,Common Stock
GOSS,Gossamer Bio Inc,USD,NASDAQ,XNGS,United States,Common Stock
GOVX,"GeoVax Labs, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
GOVXW,"GeoVax Labs, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
GP,GreenPower Motor Company Inc.,USD,NASDAQ,XNCM,United States,Common Stock
GPAC,Global Partner Acquisition Corp II,USD,NASDAQ,XNCM,United States,Common Stock
GPACU,Global Partner Acquisition Corp II,USD,NASDAQ,XNCM,United States,Unit
GPACW,Global Partner Acquisition Corp II,USD,NASDAQ,XNCM,United States,Common Stock
GPCO,Golden Path Acquisition Corporation,USD,NASDAQ,XNCM,United States,Common Stock
GPP,Green Plains Partners LP,USD,NASDAQ,XNMS,United States,Limited Partnership
GPRE,Green Plains Inc,USD,NASDAQ,XNGS,United States,Common Stock
GPRO,GoPro Inc,USD,NASDAQ,XNGS,United States,Common Stock
GRAB,Grab Holdings Limited Class A Ordinary Shares,USD,NASDAQ,XNGS,United States,Common Stock
GRABW,Grab Holdings Limited,USD,NASDAQ,XNGS,United States,Common Stock
GRAY,"Graybug Vision, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
GRCL,Gracell Biotechnologies Inc.,USD,NASDAQ,XNGS,United States,Common Stock
GRCY,Greencity Acquisition Corporation,USD,NASDAQ,XNCM,United States,Common Stock
GRCYU,Greencity Acquisition Corporation,USD,NASDAQ,XNCM,United States,Unit
GRCYW,Greencity Acquisition Corporation,USD,NASDAQ,XNCM,United States,Common Stock
GREE,Greenidge Generation Holdings Inc.,USD,NASDAQ,XNGS,United States,Common Stock
GREEL,Greenidge Generation Holdings Inc. 8.50% Senior Notes due 2026,USD,NASDAQ,XNGS,United States,Preferred Stock
GRFS,Grifols SA,USD,NASDAQ,XNGS,United States,Depositary Receipt
GRIL,Muscle Maker Inc,USD,NASDAQ,XNCM,United States,Common Stock
GRIN,Grindrod Shipping Holdings Ltd,USD,NASDAQ,XNGS,United States,Common Stock
GRNA,GreenLight Biosciences Holdings,USD,NASDAQ,XNMS,United States,Common Stock
GRNAW,GreenLight Biosciences Holdings,USD,NASDAQ,XNMS,United States,Common Stock
GRNQ,Greenpro Capital Corp,USD,NASDAQ,XNCM,United States,Common Stock
GROM,"Grom Social Enterprises, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
GROMW,"Grom Social Enterprises, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
GROW,US Global Investors Inc,USD,NASDAQ,XNCM,United States,Common Stock
GRPH,"Graphite Bio, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
GRPN,Groupon Inc,USD,NASDAQ,XNGS,United States,Common Stock
GRRR,Gorilla Technology Group Inc.,USD,NASDAQ,XNCM,United States,Common Stock
GRRRW,Gorilla Technology Group Inc.,USD,NASDAQ,XNCM,United States,Common Stock
GRTS,Gritstone Oncology Inc,USD,NASDAQ,XNGS,United States,Common Stock
GRTX,Galera Therapeutics Inc,USD,NASDAQ,XNMS,United States,Common Stock
GRVI,"Grove, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
GRVY,Gravity Co Ltd,USD,NASDAQ,XNMS,United States,Depositary Receipt
GRWG,GrowGeneration Corp,USD,NASDAQ,XNCM,United States,Common Stock
GSBC,Great Southern Bancorp Inc,USD,NASDAQ,XNGS,United States,Common Stock
GSDWU,Global Systems Dynamics Inc.,USD,NASDAQ,XNCM,United States,Common Stock
GSDWW,"Global System Dynamics, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
GSHD,Goosehead Insurance Inc,USD,NASDAQ,XNGS,United States,Common Stock
GSIT,GSI Technology Inc,USD,NASDAQ,XNGS,United States,Common Stock
GSKY,GreenSky Inc,USD,NASDAQ,XNGS,United States,Common Stock
GSM,Ferroglobe PLC,USD,NASDAQ,XNCM,United States,Common Stock
GSMG,Glory Star New Media Group Holdings Ltd,USD,NASDAQ,XNCM,United States,Common Stock
GSMGW,Glory Star New Media Group Holdings Limited,USD,NASDAQ,XNCM,United States,Common Stock
GSRM,GSR II Meteora Acquisition Corp.,USD,NASDAQ,XNMS,United States,Common Stock
GSRMR,GSR II Meteora Acquisition Corp.,USD,NASDAQ,XNMS,United States,Common Stock
GSRMU,GSR II Meteora Acquisition Corp,USD,NASDAQ,XNMS,United States,Unit
GSRMW,GSR II Meteora Acquisition Corp.,USD,NASDAQ,XNMS,United States,Common Stock
GSUN,Golden Sun Education Group Limited,USD,NASDAQ,XNCM,United States,Common Stock
GT,Goodyear Tire & Rubber Co-The,USD,NASDAQ,XNGS,United States,Common Stock
GTAC,Global Technology Acquisition Corp. I Class A Ordinary Shares,USD,NASDAQ,XNMS,United States,Common Stock
GTACU,Global Technology Acquisition Corp. I,USD,NASDAQ,XNMS,United States,Unit
GTACW,Global Technology Acquisition Corp. I,USD,NASDAQ,XNMS,United States,Common Stock
GTBP,GT Biopharma Inc.,USD,NASDAQ,XNCM,United States,Common Stock
GTEC,Greenland Technologies Holding,USD,NASDAQ,XNCM,United States,Common Stock
GTH,Genetron Holdings Ltd,USD,NASDAQ,XNMS,United States,American Depositary Receipt
GTHX,G1 Therapeutics Inc,USD,NASDAQ,XNGS,United States,Common Stock
GTIM,Good Times Restaurants Inc,USD,NASDAQ,XNCM,United States,Common Stock
GTLB,GitLab Inc.,USD,NASDAQ,XNGS,United States,Common Stock
GTX,Garrett Motion Inc,USD,NASDAQ,XNGS,United States,Common Stock
GTXAP,Garrett Motion Inc.,USD,NASDAQ,XNGS,United States,Common Stock
GURE,Gulf Resources Inc,USD,NASDAQ,XNGS,United States,Common Stock
GVCI,Green Visor Financial Technology Acquisition Corp. I,USD,NASDAQ,XNMS,United States,Common Stock
GVCIU,Green Visor Financial Technology Acquisition Corp. I,USD,NASDAQ,XNMS,United States,Unit
GVCIW,Green Visor Financial Technology Acquisition Corp. I,USD,NASDAQ,XNMS,United States,Common Stock
GVP,GSE Systems Inc,USD,NASDAQ,XNCM,United States,Common Stock
GWAV,"Greenwave Technology Solutions, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
GWII,Good Works II Acquisition Corp.,USD,NASDAQ,XNCM,United States,Common Stock
GWIIW,Good Works II Acquisition Corp.,USD,NASDAQ,XNCM,United States,Common Stock
GWRS,Global Water Resources Inc,USD,NASDAQ,XNMS,United States,Common Stock
GXII,GX Acquisition Corp. II,USD,NASDAQ,XNCM,United States,Common Stock
GXIIU,GX Acquisition Corp. II,USD,NASDAQ,XNCM,United States,Unit
GYRO,Gyrodyne LLC,USD,NASDAQ,XNCM,United States,Common Stock
HA,Hawaiian Holdings Inc,USD,NASDAQ,XNGS,United States,Common Stock
HAACU,Health Assurance Acquisition Corp.,USD,NASDAQ,XNCM,United States,Unit
HAFC,Hanmi Financial Corp,USD,NASDAQ,XNGS,United States,Common Stock
HAIA,Healthcare AI Acquisition Corp.,USD,NASDAQ,XNMS,United States,Common Stock
HAIAU,Healthcare AI Acquisition Corp. Unit,USD,NASDAQ,XNMS,United States,Unit
HAIAW,Healthcare AI Acquisition Corp.,USD,NASDAQ,XNMS,United States,Common Stock
HAIN,Hain Celestial Group Inc-The,USD,NASDAQ,XNGS,United States,Common Stock
HALL,Hallmark Financial Services Inc,USD,NASDAQ,XNMS,United States,Common Stock
HALO,Halozyme Therapeutics Inc,USD,NASDAQ,XNGS,United States,Common Stock
